region_id,region_type,region
273515,neigh,Barrio Anita; AZ; Tucson; Pima County
417740,neigh,Countryside Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
256336,neigh,Highland; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417788,neigh,Grand Reserve; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417824,neigh,Hillcrest Terrace; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417903,neigh,Robin Lane; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
762842,neigh,Fleury; AZ; Prescott; Yavapai County
275606,neigh,Summerfield; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
274104,neigh,Iron Horse; AZ; Tucson; Pima County
417652,neigh,Martinque; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417918,neigh,Falcon Hill; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761727,neigh,Smokerise Valley; AZ; Flagstaff; Coconino County
417546,neigh,Tone; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417872,neigh,McAfee Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417663,neigh,Country Lane; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
267979,neigh,University Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
117387,neigh,Playa del Rey; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417792,neigh,Carrillo Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417727,neigh,Paseo Crossings; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
119125,neigh,Alamosa; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
267925,neigh,East Rio; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417764,neigh,Superstition Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
273833,neigh,Glenn Heights; AZ; Tucson; Pima County
417781,neigh,Sienna Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417862,neigh,Gilburr Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
273316,neigh,College Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417784,neigh,Fairview Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
416903,neigh,Cottonwood Manor; AZ; Tucson; Pima County
417627,neigh,Felty Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
276090,neigh,Wilshire Heights; AZ; Tucson; Pima County
417752,neigh,Arcadia Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
116703,neigh,Montecito; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417595,neigh,Highland Corner; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
267983,neigh,Warner Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
272860,neigh,Barrio San Antonio; AZ; Tucson; Pima County
417834,neigh,Duke Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417823,neigh,West Enders; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417825,neigh,Northridge Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
113016,neigh,Sun View; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417677,neigh,Smoke Tree Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417843,neigh,Spyglass Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
273352,neigh,Corona Del Sol; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417729,neigh,Whispering Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417668,neigh,Gilbert and Ray Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417666,neigh,Westbank; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417953,neigh,Crimson Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417654,neigh,Templeton Place; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417867,neigh,Hermosa Vista Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
254903,neigh,Ashland; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417787,neigh,Castille; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417901,neigh,Suntrails III; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
196124,neigh,Madrid; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
416904,neigh,Sierra Estates; AZ; Tucson; Pima County
761705,neigh,Lake Mary Road; AZ; Flagstaff; Coconino County
417746,neigh,Tristan; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
761690,neigh,Hospital Hill; AZ; Flagstaff; Coconino County
417782,neigh,Blakeman Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417602,neigh,Crystal Point Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417558,neigh,Fincher Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417835,neigh,Mesafield; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417742,neigh,Tremaine Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417908,neigh,Pepper Place; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417577,neigh,Windmill Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
112050,neigh,Greenfield Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417616,neigh,Sierra Springs; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417574,neigh,Stratland Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417790,neigh,Mission Manor at Ray Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417893,neigh,Mahogany; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417928,neigh,Stonebridge Gardens; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417791,neigh,Golden Key East; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417923,neigh,Saguaro Mountain; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417647,neigh,Highland Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417613,neigh,Park Grove Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417530,neigh,Cooper Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761695,neigh,Tintagel; AZ; Flagstaff; Coconino County
112983,neigh,Suncrest Villas Chandler; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
267914,neigh,Colonia Solana; AZ; Tucson; Pima County
417636,neigh,Arlington Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417828,neigh,Fairway Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417767,neigh,Park Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417931,neigh,Greenwood Glen; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417604,neigh,Park Place Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417610,neigh,Ridgewood by Shea Homes; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761725,neigh,Mount Elden Foothills; AZ; Flagstaff; Coconino County
275253,neigh,Rosemont East; AZ; Tucson; Pima County
417634,neigh,Tangerine Court; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417779,neigh,Riggs Country; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417871,neigh,Villas Valencia; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417826,neigh,Fairway Gardens Townhouses; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417896,neigh,Eastview Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417637,neigh,Meadow Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417868,neigh,Madera de la Mesa; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417776,neigh,Tuscany; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417568,neigh,Allen Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
267965,neigh,Pheasant Ridge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417552,neigh,Palomino Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417606,neigh,La Vida Serena Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
275796,neigh,Udall Park; AZ; Tucson; Pima County
414748,neigh,Barrington; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
234706,neigh,Lacy; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
273157,neigh,Catalina Vista-Blenman-Elm; AZ; Tucson; Pima County
219675,neigh,Forest Dale; AZ; Flagstaff; Coconino County
417839,neigh,Glenwood Wilbur Historic District; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
267964,neigh,Peterson Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
273613,neigh,El Conquistador; AZ; Tucson; Pima County
761704,neigh,Pine Canyon; AZ; Flagstaff; Coconino County
273618,neigh,El Montevideo; AZ; Tucson; Pima County
274982,neigh,Parkway Terrace; AZ; Tucson; Pima County
417638,neigh,Meadowbrook Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417583,neigh,Vista del Oro; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417632,neigh,Country Shadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417609,neigh,Arbor Walk; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761734,neigh,Lakeside Acres; AZ; Flagstaff; Coconino County
417646,neigh,La Aldea; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417917,neigh,Sunrise at College Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
416899,neigh,Panorama Estates; AZ; Tucson; Pima County
417655,neigh,Cobble Creek; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417622,neigh,Whitewing At Wiehl Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417635,neigh,Evans Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417588,neigh,Broadland Ranches; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761716,neigh,Flagstaff Townsite; AZ; Flagstaff; Coconino County
36994,neigh,White Hills; AZ; Lake Havasu City-Kingman; Mohave County; Willow Beach
417924,neigh,Saguaro Shadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
163111,neigh,Tanglewood; AZ; Flagstaff; Coconino County
267904,neigh,Bell De Mar Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
761733,neigh,Amberwood; AZ; Flagstaff; Coconino County
417919,neigh,Adobe Hills; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417689,neigh,Greenfield Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
416898,neigh,Sombras del Cerro; AZ; Tucson; Pima County
761699,neigh,Pine Del; AZ; Flagstaff; Coconino County
111814,neigh,DC Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
111829,neigh,Desert Highlands; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
112840,neigh,Scottsdale Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
113116,neigh,Troon; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
113238,neigh,Westgreen Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Peoria
112309,neigh,Los Tesoros; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
416897,neigh,Silverbell Terrace; AZ; Tucson; Pima County
267923,neigh,Duskfire; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
761694,neigh,Creighton Estates- Forest Hills; AZ; Flagstaff; Coconino County
222914,neigh,Ridge Crest; AZ; Flagstaff; Coconino County
411827,neigh,Silver Creek; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417920,neigh,Grandview Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417922,neigh,Sierra Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
112619,neigh,Pinnacle Peak Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
272726,neigh,Adelanto; AZ; Tucson; Pima County
111987,neigh,Gainey Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
112354,neigh,McDowell Mountain; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
113281,neigh,Windmill; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Peoria
111552,neigh,Buenavante; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
112080,neigh,Happy Valley Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
258937,neigh,Mountain View; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761723,neigh,Upper Greenlaw Estates; AZ; Flagstaff; Coconino County
112896,neigh,Sincuidados; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Scottsdale
417940,neigh,Desert Sands North; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417739,neigh,Creekwood Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
762561,neigh,Las Palmeras West; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
267948,neigh,Mission Ridge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
274597,neigh,Mortimore; AZ; Tucson; Pima County
211710,neigh,Homestead; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
224537,neigh,Pineridge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
